Accesibilidad_web	29268
Acceso_abierto	728314
Administración_de_identidades	401453
Aprendizaje_digital	7509840
Aprovisionamiento_electrónico	86365
Brecha_digital	149568
Burbuja_de_filtro	7134691
Calidad_de_experiencia	2137677
Ciudad_inteligente	6036760
Ciudadanía_digital	1821892
Comercio_electrónico	569326
Computación_ubicua	589860
Comunidad_virtual	128755
Conexión_a_Internet	745070
Cámara_de_eco_(medios)	7622655
Código_abierto	458
Datos_abiertos	3391654
Delito_informático	664754
Democracia_digital	2011966
Democracia_participativa	153881
Derecho_al_olvido	5506028
Derecho_de_acceso_a_Internet	6148502
Derecho_de_autor	735567
Derecho_de_la_competencia	898373
Descentralización	124040
Desigualdad_de_ingreso	2399137
Desigualdad_social	492906
Discriminación	65534
Discriminación_de_precios	3116856
Diseño_centrado_en_el_usuario	1205313
E-gobierno	4435600
ESalud	621392
Economía_circular	7259895
Economía_digital	6597296
Educación_a_distancia	40193
Empoderamiento	2657339
Enfoque_multidisciplinar	7937263
Escalabilidad	9094
Estándar_abierto	313599
Experiencia_de_usuario	325611
Fake_news	8330509
Globalización	5688
Gobernanza_de_Internet	7688767
Green_computing	2619310
Información_personal	3677567
Infoética	2465073
Innovación	107159
Innovación_abierta	2732539
Innovación_social	4414230
Interoperabilidad	97638
Legislación_acerca_de_libertad_de_información	2908413
Libertad_de_expresión	153827
Medios_sociales	1870352
Mercado_Único_Digital	7828459
Mercadotecnia_1×1	836216
Monopolio	892397
Neutralidad_de_red	810512
Peer-to-peer	144121
Polarización_política	2536765
Posverdad	7686769
Principios_de_Kerckhoffs	3057659
Privacidad_en_Internet	204290
Propiedad_intelectual	26135
Protección_de_datos_personales	4404453
Reglamento_General_de_Protección_de_Datos	8315177
Rendición_de_cuentas	7476108
Roboética	7107635
Seguridad_de_redes	7019476
Seguridad_en_Internet	7468570
Servicio_de_red_social	1513307
Sistema_redundante	1475254
Sociedad_de_la_información	160940
Software_de_código_abierto	3196820
Sostenibilidad	49328
Tecnología_disruptiva	1455579
Tecnología_educativa	4049322
Tecnología_financiera	6949961
Toma_de_decisiones	356331
Transacción_electrónica_segura	356269
Transformación_digital	7828340
Usabilidad	29515
Vigilancia	748047
Voto_electrónico	380508
