Bańka_filtrująca	3691161
D-learning	649306
Dane_osobowe	1328
Decentralizacja	164121
Demokracja_elektroniczna	1896252
Demokracja_uczestnicząca	136015
Dostępność_(WWW)	182928
Dyskryminacja_(psychologia_społeczna)	132117
Dyskryminacja_cenowa	421069
E-Government	3104833
E-gospodarka	1331794
E-procurement	1330242
E-zdrowie	1377364
Edukacja_globalna	3154130
Ekonomia_współpracy	3493339
Empowerment_(zarządzanie)	1232204
Etyka_informacji	1228212
Fake_news	4066749
Globalizacja	89688
Gospodarka_obiegu_zamkniętego	4150587
Głosowanie_elektroniczne	1122253
Handel_elektroniczny	87094
Inteligentne_miasto	3302263
Interoperacyjność	2786852
Inwigilacja	150005
Media_społecznościowe	2495044
Monitoring_pracy_komputera	1497057
Monopol	3960
Neutralność_sieci	2380267
Nierówności_społeczne	656034
Ogólne_rozporządzenie_o_ochronie_danych	3827815
Open_innovation	934815
Otwarte_oprogramowanie	59532
Otwarty_dostęp	1421894
Otwarty_standard	628058
Peer-to-peer	4762
Postprawda	3956152
Praca_tymczasowa	978978
Prawo_autorskie	4868
Prawo_konkurencji	1975670
Proces_decyzyjny	76233
Projektowanie_zorientowane_na_użytkownika	1097703
Przestępczość_komputerowa	185804
Przetwarzanie_bez_granic	147896
Secure_Electronic_Transaction	1449856
Secure_by_design	1388972
Serwis_społecznościowy	1050132
Skalowalność	15236
Społeczeństwo_informacyjne	2302140
Społeczność_internetowa	517881
Szanse_na_przetrwanie	2842795
Targetowanie	1686967
User_experience	1126913
Użyteczność_(informatyka)	182919
Wolność_słowa	23745
Wykluczenie_cyfrowe	533874
Własność_intelektualna	490936
Zarządzanie_Internetem	568591
Zarządzanie_tożsamością	189218
Zasada_Kerckhoffsa	484625
