5G	1496485
ASIC	72963
Advanced_Encryption_Standard	30151
Algoritm	15159
Amazon.com	45914
Apple_Inc.	15209
Application_Programming_Interface	5655
Artificiell_intelligens	15
Autentisering	4735
Automation	266220
Big_data	1540539
Bitcoin	4865831
Blockkedja	6956730
Border_Gateway_Protocol	121388
Botnet	562554
Classless_Inter-Domain_Routing	121883
DOCSIS	259240
Datakompression	21167
Datasäkerhet	50293
Datautvinning	161616
Datorhall	1503775
Datormoln	941960
Datornätverk	4404
Datorseende	293364
Debian_GNU/Linux	8594
Deep_web	4337483
Denial_of_Service	57694
Digital_signatur	1596649
Digital_valuta	7988625
Digitalteknik	527026
Distributed_computing	212643
Domännamnssystemet	6121
Dynamic_Host_Configuration_Protocol	27323
E-legitimation	565554
EAP	10919
Ethereum	8106907
Eye_tracking	1419136
Facebook	581212
Fintech	7974612
Flersändning	666708
Förstärkt_verklighet	792218
GSM	28707
Global_Positioning_System	3617
Google	7985
Hypertext_Transfer_Protocol	14400
IEEE_802.11	63743
IEEE_802.15	457656
IKT	352413
IPv6	209573
Industri_4.0	4861621
Innehållsleveransnätverk	8125701
Institute_of_Electrical_and_Electronics_Engineers	63595
Integrated_Services_Digital_Network	27180
Internet	840
Internet_Engineering_Task_Force	888
Internetknutpunkt	1204226
Internetleverantör	18103
Internetprotokoll	47969
JSON	724207
Kerberos_(datasäkerhet)	158515
Kryptering	4015
Kryptografi	4016
Kryptovaluta	3959969
Kvantdator	45929
LTE	559426
Latens	241632
Lightweight_Directory_Access_Protocol	67307
Linux	49326
Lisp	16400
MAC-adress	103454
MariaDB	1910464
Maskininlärning	217459
Maskinöversättning	18163
Matroska	391225
Minix	496180
Mjukvarudefinierad_radio	7049680
Mozilla_Public_License	184746
Multiple_Input_Multiple_Output	448849
Multiprotocol_Label_Switching	726383
MySQL	1295
Nanoteknik	167150
Network_Address_Translation	73003
Network_File_System	39212
Network_Time_Protocol	196478
Nättjänst	127319
Nätverksskikt	287924
OSI-modellen	4388
OpenBSD	41040
Open_Shortest_Path_First	121414
P2P-nätverk	4400
PCI_Express	105842
PHP	1492
Pakethanterare	437208
Python_(programspråk)	50692
Radio_Access_Network	484644
Real-time_Transport_Protocol	287997
Real_time_kinematic	138374
Rekommendationssystem	4816667
Remote_Authentication_Dial-In_User_Services	253858
Resursreservationsprotokoll	290127
Rich_Internet_Applications	575183
Robotik	69813
Sabotageprogram	155886
Sakernas_internet	6285718
Semantiska_webben	371657
Session_Initiation_Protocol	217256
Självkörande_bil	5530243
Smart_elnät	1511535
Smartmobil	46989
Stamnät_(dator)	95159
Stream_Control_Transmission_Protocol	537621
Superdator	138526
TCP/IP	55446
Taligenkänning	287446
Telekommunikation	114319
Tjänsteorienterad_arkitektur	242482
Transmission_control_protocol	8148183
Transport_Layer_Security	228813
Transportskikt	284045
Trådlöst_nätverk	138201
Tunnlade_protokoll	746996
Twitter	947109
VLAN	95017
Virtual_private_network	83463
Virtualisering	430999
Virtuell_maskin	506431
Virtuell_valuta	8139393
Virtuell_verklighet	287865
World_Wide_Web_Consortium	2085
Öppen_hårdvara	1587562
